# 23 directories
# dir   1  /btl
# dir   2  /btl/char
# dir   3  /btl/common
# dir   4  /btl/cut_in
# dir   5  /btl/debug
# dir   6  /btl/eff
# dir   7  /btl/magic
# dir   8  /btl/map
# dir   9  /btl/prm
# dir  10  /fc
# dir  11  /item
# dir  12  /item/icon
# dir  13  /m
# dir  14  /m/misc
# dir  15  /m/misc/2D
# dir  16  /m/misc/etc
# dir  17  /menu
# dir  18  /menu/monsterbook
# dir  19  /menu/spirlink
# dir  20  /movie
# dir  21  /s
# dir  22  /s/lvd
# dir  23  /title
# fat_id	start	end	size	path
4092	212414976	212432310	17334	/s/S231136
4093	212432384	212457276	24892	/s/S231137
4094	212457472	212469843	12371	/s/S231138
4095	212470272	212494677	24405	/s/S231139
4096	212494848	212511598	16750	/s/S231140
4097	212511744	212524734	12990	/s/S231141
4098	212525056	212538484	13428	/s/S231142
4099	212538880	212549741	10861	/s/S231143
4100	212550144	212571498	21354	/s/S231144
4101	212571648	212595921	24273	/s/S231145
4102	212596224	212602539	6315	/s/S231146
4103	212602880	212617289	14409	/s/S231147
4104	212617728	212629918	12190	/s/S231148
4105	212630016	212642885	12869	/s/S231149
4106	212643328	212659833	16505	/s/S231301
4107	212660224	212679483	19259	/s/S231302
4108	212679680	212689954	10274	/s/S231303
4109	212690432	212712318	21886	/s/S231304
4110	212712448	212732357	19909	/s/S231305
4111	212732416	212753662	21246	/s/S231306
4112	212753920	212777996	24076	/s/S231307
4113	212778496	212791593	13097	/s/S231308
4114	212791808	212808266	16458	/s/S231309
4115	212808704	212865872	57168	/s/S231310
4116	212866048	212891214	25166	/s/S231311
4117	212891648	212895980	4332	/s/S231312
4118	212896256	212912497	16241	/s/S231313
4119	212912640	212933010	20370	/s/S231314
4120	212933120	212960549	27429	/s/S231315
4121	212960768	212967323	6555	/s/S231316
4122	212967424	212986976	19552	/s/S231317
4123	212987392	213004447	17055	/s/S231318
4124	213004800	213023993	19193	/s/S231319
4125	213024256	213045691	21435	/s/S231320
4126	213045760	213067387	21627	/s/S231321
4127	213067776	213083224	15448	/s/S231322
4128	213083648	213101584	17936	/s/S231323
4129	213102080	213114759	12679	/s/S231324
4130	213114880	213118371	3491	/s/S231325
4131	213118464	213144851	26387	/s/S231326
4132	213145088	213168216	23128	/s/S231327
4133	213168640	213195326	26686	/s/S231328
4134	213195776	213198909	3133	/s/S231329
4135	213199360	213201206	1846	/s/S231330
4136	213201408	213221477	20069	/s/S231331
4137	213221888	213251103	29215	/s/S231332
4138	213251584	213264517	12933	/s/S231333
4139	213264896	213281373	16477	/s/S231334
4140	213281792	213300120	18328	/s/S231335
4141	213300224	213311245	11021	/s/S231336
4142	213311488	213325622	14134	/s/S231337
4143	213325824	213341608	15784	/s/S231338
4144	213341696	213354118	12422	/s/S231339
4145	213354496	213366236	11740	/s/S231340
4146	213366272	213377726	11454	/s/S231341
4147	213378048	213403812	25764	/s/S231342
4148	213404160	213434798	30638	/s/S232201
4149	213434880	213457186	22306	/s/S232202
4150	213457408	213475137	17729	/s/S232203
4151	213475328	213487596	12268	/s/S232204
4152	213487616	213513219	25603	/s/S232205
4153	213513728	213540156	26428	/s/S232206
4154	213540352	213563165	22813	/s/S232207
4155	213563392	213579207	15815	/s/S232208
4156	213579264	213603009	23745	/s/S232209
4157	213603328	213619800	16472	/s/S232210
4158	213620224	213625072	4848	/s/S232211
4159	213625344	213628270	2926	/s/S232212
4160	213628416	213631425	3009	/s/S232213
4161	213631488	213671708	40220	/s/S232214
4162	213671936	213698582	26646	/s/S232215
4163	213699072	213705414	6342	/s/S232216
4164	213705728	213715477	9749	/s/S232217
4165	213715968	213738087	22119	/s/S232218
4166	213738496	213762951	24455	/s/S232219
4167	213763072	213792784	29712	/s/S232220
4168	213793280	213800083	6803	/s/S232221
4169	213800448	213832372	31924	/s/S232222
4170	213832704	213837220	4516	/s/S232223
4171	213837312	213844785	7473	/s/S232224
4172	213844992	213880156	35164	/s/S232225
4173	213880320	213892951	12631	/s/S232226
4174	213893120	213917503	24383	/s/S232227
4175	213917696	213931092	13396	/s/S232228
4176	213931520	213938948	7428	/s/S232229
4177	213939200	213947042	7842	/s/S232230
4178	213947392	213984783	37391	/s/S232301
4179	213985280	214017942	32662	/s/S232302
4180	214018048	214027576	9528	/s/S232303
4181	214027776	214048888	21112	/s/S232304
4182	214049280	214058924	9644	/s/S232305
4183	214059008	214095680	36672	/s/S232306
4184	214095872	214140598	44726	/s/S232307
4185	214140928	214177059	36131	/s/S232308
4186	214177280	214186912	9632	/s/S232309
4187	214187008	214201832	14824	/s/S232310
4188	214201856	214231734	29878	/s/S232311
4189	214232064	214256790	24726	/s/S232312
4190	214257152	214282945	25793	/s/S232313
4191	214283264	214305641	22377	/s/S232314
4192	214305792	214322647	16855	/s/S232315
4193	214322688	214331512	8824	/s/S232316
4194	214331904	214357111	25207	/s/S232317
4195	214357504	214382536	25032	/s/S232401
4196	214382592	214412142	29550	/s/S232402
4197	214412288	214442406	30118	/s/S232403
4198	214442496	214467521	25025	/s/S232404
4199	214467584	214495967	28383	/s/S232405
4200	214496256	214513922	17666	/s/S232406
4201	214514176	214546092	31916	/s/S232407
4202	214546432	214579556	33124	/s/S232408
4203	214579712	214595948	16236	/s/S232409
4204	214596096	214622929	26833	/s/S232410
4205	214623232	214641748	18516	/s/S232411
4206	214642176	214671713	29537	/s/S232412
4207	214671872	214685758	13886	/s/S232413
4208	214686208	214720040	33832	/s/S232414
4209	214720512	214725792	5280	/s/S232415
4210	214726144	214749862	23718	/s/S232416
4211	214750208	214777637	27429	/s/S232417
4212	214777856	214803302	25446	/s/S232418
4213	214803456	214809707	6251	/s/S232419
4214	214810112	214820336	10224	/s/S232420
4215	214820352	214841759	21407	/s/S232601
4216	214841856	214886108	44252	/s/S232602
4217	214886400	214940406	54006	/s/S232603
4218	214940672	214974776	34104	/s/S240601
4219	214974976	215000238	25262	/s/S240602
4220	215000576	215023252	22676	/s/S240603
4221	215023616	215054675	31059	/s/S240604
4222	215054848	215069934	15086	/s/S240605
4223	215070208	215100674	30466	/s/S240606
4224	215100928	215123953	23025	/s/S240607
4225	215123968	215152951	28983	/s/S240608
4226	215153152	215174566	21414	/s/S240609
4227	215174656	215202033	27377	/s/S240610
4228	215202304	215230470	28166	/s/S240611
4229	215230976	215256331	25355	/s/S240612
4230	215256576	215275017	18441	/s/S240613
4231	215275520	215299034	23514	/s/S240614
4232	215299072	215302030	2958	/s/S240615
4233	215302144	215334129	31985	/s/S240616
4234	215334400	215361271	26871	/s/S240617
4235	215361536	215371071	9535	/s/S240618
4236	215371264	215397582	26318	/s/S240619
4237	215397888	215407262	9374	/s/S240620
4238	215407616	215419951	12335	/s/S240621
4239	215420416	215429329	8913	/s/S240622
4240	215429632	215447252	17620	/s/S240623
4241	215447552	215472943	25391	/s/S240624
4242	215473152	215497194	24042	/s/S240701
4243	215497216	215518055	20839	/s/S240702
4244	215518208	215542579	24371	/s/S240703
4245	215542784	215553537	10753	/s/S240704
4246	215554048	215575535	21487	/s/S240705
4247	215575552	215611625	36073	/s/S240706
4248	215611904	215635782	23878	/s/S240707
4249	215635968	215647458	11490	/s/S240708
4250	215647744	215660427	12683	/s/S240709
4251	215660544	215685860	25316	/s/S240710
4252	215686144	215710753	24609	/s/S240711
4253	215711232	215728288	17056	/s/S240712
4254	215728640	215752020	23380	/s/S240713
4255	215752192	215780907	28715	/s/S240714
4256	215781376	215798366	16990	/s/S240715
4257	215798784	215816439	17655	/s/S240716
4258	215816704	215840474	23770	/s/S240717
4259	215840768	215845160	4392	/s/S240718
4260	215845376	215876490	31114	/s/S240719
4261	215876608	215906157	29549	/s/S240720
4262	215906304	215935224	28920	/s/S240721
4263	215935488	215958704	23216	/s/S240722
4264	215959040	215988097	29057	/s/S240723
4265	215988224	216025908	37684	/s/S240724
4266	216026112	216058975	32863	/s/S240725
4267	216059392	216065140	5748	/s/S240726
4268	216065536	216070102	4566	/s/S240727
4269	216070144	216095819	25675	/s/S240728
4270	216096256	216105894	9638	/s/S240729
4271	216105984	216119590	13606	/s/S240730
4272	216119808	216128193	8385	/s/S240731
4273	216128512	216135508	6996	/s/S240732
4274	216135680	216159262	23582	/s/S240733
4275	216159744	216187281	27537	/s/S240734
4276	216187392	216206882	19490	/s/S240735
4277	216207360	216232712	25352	/s/S240736
4278	216232960	216250887	17927	/s/S240737
4279	216251392	216275262	23870	/s/S240738
4280	216275456	216297488	22032	/s/S240739
4281	216297984	216323401	25417	/s/S240740
4282	216323584	216338752	15168	/s/S240741
4283	216338944	216350540	11596	/s/S240742
4284	216350720	216377006	26286	/s/S240743
4285	216377344	216392935	15591	/s/S240744
4286	216393216	216419506	26290	/s/S240745
4287	216419840	216423633	3793	/s/S240746
4288	216423936	216437180	13244	/s/S240747
4289	216437248	216446505	9257	/s/S240748
4290	216446976	216466787	19811	/s/S240749
4291	216466944	216476896	9952	/s/S240750
4292	216477184	216498701	21517	/s/S241001
4293	216499200	216521091	21891	/s/S241002
4294	216521216	216546279	25063	/s/S241003
4295	216546304	216572512	26208	/s/S241004
4296	216572928	216601135	28207	/s/S241005
4297	216601600	216615280	13680	/s/S241006
4298	216615424	216627681	12257	/s/S241007
4299	216627712	216631715	4003	/s/S241008
4300	216631808	216652975	21167	/s/S241009
4301	216653312	216689002	35690	/s/S241010
4302	216689152	216709769	20617	/s/S241011
4303	216710144	216722794	12650	/s/S241012
4304	216722944	216739311	16367	/s/S241013
4305	216739328	216761973	22645	/s/S241014
4306	216762368	216791236	28868	/s/S241015
4307	216791552	216815721	24169	/s/S241016
4308	216816128	216824675	8547	/s/S241017
4309	216824832	216844786	19954	/s/S241018
4310	216844800	216873988	29188	/s/S241019
4311	216874496	216920856	46360	/s/S241020
4312	216921088	216955579	34491	/s/S241021
4313	216955904	216968414	12510	/s/S241022
4314	216968704	216987338	18634	/s/S241023
4315	216987648	217012934	25286	/s/S241024
4316	217013248	217034661	21413	/s/S241025
4317	217034752	217059882	25130	/s/S241026
4318	217060352	217088166	27814	/s/S241027
4319	217088512	217092677	4165	/s/S241028
4320	217093120	217099436	6316	/s/S241029
4321	217099776	217130082	30306	/s/S241030
4322	217130496	217135531	5035	/s/S241031
4323	217135616	217160531	24915	/s/S241032
4324	217160704	217181557	20853	/s/S241033
4325	217181696	217203934	22238	/s/S241034
4326	217204224	217226535	22311	/s/S241101
4327	217226752	217248322	21570	/s/S241102
4328	217248768	217275941	27173	/s/S241103
4329	217276416	217298198	21782	/s/S241104
4330	217298432	217309732	11300	/s/S241105
4331	217310208	217325101	14893	/s/S241106
4332	217325568	217346056	20488	/s/S241107
4333	217346560	217353901	7341	/s/S241108
4334	217354240	217362954	8714	/s/S241109
4335	217363456	217390169	26713	/s/S241110
4336	217390592	217404817	14225	/s/S241111
4337	217404928	217433593	28665	/s/S241112
4338	217433600	217445338	11738	/s/S241113
4339	217445376	217471363	25987	/s/S241114
4340	217471488	217496275	24787	/s/S241115
4341	217496576	217516003	19427	/s/S241116
4342	217516032	217534511	18479	/s/S241117
4343	217534976	217557588	22612	/s/S241118
4344	217558016	217585287	27271	/s/S241119
4345	217585664	217598091	12427	/s/S241120
4346	217598464	217606361	7897	/s/S241121
4347	217606656	217620621	13965	/s/S241122
4348	217620992	217650988	29996	/s/S241123
4349	217651200	217671539	20339	/s/S241124
4350	217671680	217700065	28385	/s/S241125
4351	217700352	217725132	24780	/s/S241126
4352	217725440	217750444	25004	/s/S241127
4353	217750528	217778120	27592	/s/S241128
4354	217778176	217786668	8492	/s/S241129
4355	217786880	217810375	23495	/s/S241130
4356	217810432	217832146	21714	/s/S241131
4357	217832448	217855537	23089	/s/S241132
4358	217856000	217875265	19265	/s/S241133
4359	217875456	217897141	21685	/s/S241134
4360	217897472	217924016	26544	/s/S241135
4361	217924096	217935586	11490	/s/S241201
4362	217935872	217940585	4713	/s/S241202
4363	217940992	217958082	17090	/s/S241203
4364	217958400	217968371	9971	/s/S241204
4365	217968640	217977967	9327	/s/S241205
4366	217978368	218000432	22064	/s/S241206
4367	218000896	218020481	19585	/s/S241301
4368	218020864	218030619	9755	/s/S241302
4369	218031104	218039538	8434	/s/S241303
4370	218039808	218049680	9872	/s/S241304
4371	218050048	218054301	4253	/s/S241305
4372	218054656	218082803	28147	/s/S241306
4373	218082816	218108097	25281	/s/S241307
4374	218108416	218131380	22964	/s/S241308
4375	218131456	218166588	35132	/s/S241309
4376	218166784	218186636	19852	/s/S241310
4377	218186752	218204323	17571	/s/S241311
4378	218204672	218241414	36742	/s/S241312
4379	218241536	218263822	22286	/s/S241313
4380	218264064	218297169	33105	/s/S241314
4381	218297344	218331939	34595	/s/S241315
4382	218332160	218354565	22405	/s/S241316
4383	218354688	218376357	21669	/s/S241317
4384	218376704	218400317	23613	/s/S241318
4385	218400768	218422927	22159	/s/S241319
4386	218423296	218441648	18352	/s/S241320
4387	218441728	218455351	13623	/s/S241321
4388	218455552	218485110	29558	/s/S241322
4389	218485248	218500580	15332	/s/S241323
4390	218500608	218525677	25069	/s/S241324
4391	218525696	218551757	26061	/s/S241325
4392	218551808	218555015	3207	/s/S241326
4393	218555392	218572983	17591	/s/S241327
4394	218573312	218588854	15542	/s/S241328
4395	218589184	218593429	4245	/s/S241329
4396	218593792	218627187	33395	/s/S241330
4397	218627584	218652446	24862	/s/S241331
4398	218652672	218659050	6378	/s/S241332
4399	218659328	218689139	29811	/s/S241333
4400	218689536	218696662	7126	/s/S241334
4401	218696704	218712116	15412	/s/S241335
4402	218712576	218739731	27155	/s/S241336
4403	218740224	218759884	19660	/s/S241337
4404	218760192	218778449	18257	/s/S241338
4405	218778624	218794139	15515	/s/S241339
4406	218794496	218832321	37825	/s/S241401
4407	218832384	218858949	26565	/s/S241402
4408	218859008	218865313	6305	/s/S241403
4409	218865664	218886522	20858	/s/S241404
4410	218886656	218910797	24141	/s/S241405
4411	218911232	218927435	16203	/s/S241406
4412	218927616	218932056	4440	/s/S241407
4413	218932224	218942287	10063	/s/S241408
4414	218942464	218967250	24786	/s/S241409
4415	218967552	218983403	15851	/s/S241410
4416	218983424	218990482	7058	/s/S241411
4417	218990592	218996144	5552	/s/S241412
4418	218996224	219005586	9362	/s/S241413
4419	219005952	219032816	26864	/s/S241414
4420	219033088	219065473	32385	/s/S241415
4421	219065856	219096778	30922	/s/S241416
4422	219097088	219104119	7031	/s/S241417
4423	219104256	219112681	8425	/s/S241418
4424	219112960	219141989	29029	/s/S241419
4425	219142144	219185732	43588	/s/S241420
4426	219186176	219199946	13770	/s/S241421
4427	219200000	219217988	17988	/s/S241422
4428	219218432	219223087	4655	/s/S241423
4429	219223552	219237948	14396	/s/S241424
4430	219238400	219250024	11624	/s/S241425
4431	219250176	219270909	20733	/s/S241426
4432	219271168	219276835	5667	/s/S241427
4433	219277312	219299314	22002	/s/S241428
4434	219299328	219302287	2959	/s/S241429
4435	219302400	219304588	2188	/s/S241430
4436	219304960	219344844	39884	/s/S241431
4437	219344896	219384050	39154	/s/S241432
4438	219384320	219403996	19676	/s/S241433
4439	219404288	219443617	39329	/s/S241434
4440	219443712	219454732	11020	/s/S241435
4441	219454976	219475579	20603	/s/S241436
4442	219475968	219509597	33629	/s/S241437
4443	219509760	219538069	28309	/s/S241438
4444	219538432	219580090	41658	/s/S241439
4445	219580416	219603922	23506	/s/S241440
4446	219603968	219609012	5044	/s/S241441
4447	219609088	219614000	4912	/s/S241442
4448	219614208	219632983	18775	/s/S241601
4449	219633152	219651195	18043	/s/S241602
4450	219651584	219662541	10957	/s/S241603
4451	219662848	219680646	17798	/s/S241604
4452	219680768	219690109	9341	/s/S241605
4453	219690496	219718545	28049	/s/S241606
4454	219718656	219737134	18478	/s/S241607
4455	219737600	219748500	10900	/s/S241608
4456	219748864	219763170	14306	/s/S241609
4457	219763200	219789315	26115	/s/S241610
4458	219789824	219820101	30277	/s/S241611
4459	219820544	219849291	28747	/s/S241612
4460	219849728	219874430	24702	/s/S241613
4461	219874816	219900252	25436	/s/S241614
4462	219900416	219917332	16916	/s/S241615
4463	219917824	219946834	29010	/s/S241616
4464	219947008	219969706	22698	/s/S241617
4465	219970048	219985205	15157	/s/S241618
4466	219985408	220014320	28912	/s/S241619
4467	220014592	220036529	21937	/s/S241620
4468	220036608	220045496	8888	/s/S241621
4469	220045824	220061704	15880	/s/S241622
4470	220062208	220086047	23839	/s/S241623
4471	220086272	220092085	5813	/s/S241624
4472	220092416	220112941	20525	/s/S241625
4473	220113408	220132446	19038	/s/S241626
4474	220132864	220179093	46229	/s/S241627
4475	220179456	220202436	22980	/s/S241628
4476	220202496	220228884	26388	/s/S241629
4477	220229120	220262631	33511	/s/S241630
4478	220262912	220270498	7586	/s/S241631
4479	220270592	220286249	15657	/s/S241632
4480	220286464	220321655	35191	/s/S241633
4481	220321792	220338766	16974	/s/S241634
4482	220339200	220365544	26344	/s/S241635
4483	220365824	220384405	18581	/s/S241636
4484	220384768	220427769	43001	/s/S241637
4485	220427776	220455459	27683	/s/S241801
4486	220455936	220492005	36069	/s/S241802
4487	220492288	220536931	44643	/s/S241803
4488	220537344	220564473	27129	/s/S241804
4489	220564480	220594927	30447	/s/S241805
4490	220595200	220623315	28115	/s/S241806
4491	220623360	220643994	20634	/s/S241807
4492	220644352	220693108	48756	/s/S241808
4493	220693504	220697202	3698	/s/S241809
4494	220697600	220731265	33665	/s/S241810
4495	220731392	220770325	38933	/s/S241811
4496	220770816	220794383	23567	/s/S241812
4497	220794880	220808694	13814	/s/S241813
4498	220808704	220844570	35866	/s/S241814
4499	220845056	220874756	29700	/s/S241815
4500	220875264	220901200	25936	/s/S241816
4501	220901376	220910291	8915	/s/S241817
4502	220910592	220943151	32559	/s/S241818
4503	220943360	220982147	38787	/s/S241819
4504	220982272	221024400	42128	/s/S241820
4505	221024768	221044694	19926	/s/S241821
4506	221044736	221066797	22061	/s/S241822
4507	221067264	221083755	16491	/s/S241823
4508	221084160	221086360	2200	/s/S241824
4509	221086720	221125988	39268	/s/S241825
4510	221126144	221163305	37161	/s/S241826
4511	221163520	221167815	4295	/s/S241827
4512	221168128	221200954	32826	/s/S241828
4513	221201408	221228779	27371	/s/S241829
4514	221229056	221247027	17971	/s/S241830
4515	221247488	221266986	19498	/s/S241831
4516	221267456	221279345	11889	/s/S241832
4517	221279744	221298571	18827	/s/S241833
4518	221298688	221304902	6214	/s/S241834
4519	221305344	221337412	32068	/s/S241835
4520	221337600	221359979	22379	/s/S241836
4521	221360128	221368521	8393	/s/S241837
4522	221368832	221384200	15368	/s/S241838
4523	221384704	221388596	3892	/s/S241839
4524	221388800	221412492	23692	/s/S241840
4525	221412864	221423658	10794	/s/S241841
4526	221424128	221426602	2474	/s/S241842
4527	221426688	221442386	15698	/s/S241843
4528	221442560	221462380	19820	/s/S241844
4529	221462528	221488750	26222	/s/S241845
4530	221489152	221498942	9790	/s/S241846
4531	221499392	221518179	18787	/s/S241847
4532	221518336	221541501	23165	/s/S241848
4533	221541888	221568278	26390	/s/S241849
4534	221568512	221604449	35937	/s/S241850
4535	221604864	221621739	16875	/s/S241851
4536	221621760	221638669	16909	/s/S241852
4537	221639168	221675593	36425	/s/S241853
4538	221676032	221698485	22453	/s/S241854
4539	221698560	221704793	6233	/s/S241855
4540	221705216	221729789	24573	/s/S241856
4541	221729792	221765518	35726	/s/S241857
4542	221765632	221775207	9575	/s/S241858
4543	221775360	221785690	10330	/s/S241859
4544	221786112	221813343	27231	/s/S241860
4545	221813760	221841057	27297	/s/S241861
4546	221841408	221858532	17124	/s/S241862
4547	221858816	221872552	13736	/s/S241863
4548	221872640	221887360	14720	/s/S241864
4549	221887488	221918689	31201	/s/S241865
4550	221918720	221942708	23988	/s/S241866
4551	221942784	221945118	2334	/s/S241867
4552	221945344	221961609	16265	/s/S241868
4553	221961728	221983696	21968	/s/S241869
4554	221983744	222009510	25766	/s/S241870
4555	222009856	222027771	17915	/s/S241871
4556	222027776	222051609	23833	/s/S241872
4557	222051840	222057540	5700	/s/S241873
4558	222057984	222089681	31697	/s/S241874
4559	222089728	222117610	27882	/s/S241875
4560	222117888	222134632	16744	/s/S241876
4561	222134784	222151886	17102	/s/S241877
4562	222152192	222158894	6702	/s/S241878
4563	222159360	222172910	13550	/s/S241879
4564	222173184	222199016	25832	/s/S241880
4565	222199296	222233342	34046	/s/S241881
4566	222233600	222246840	13240	/s/S241882
4567	222246912	222271524	24612	/s/S241883
4568	222272000	222286949	14949	/s/S241884
4569	222287360	222303132	15772	/s/S241885
4570	222303232	222318372	15140	/s/S241886
4571	222318592	222340754	22162	/s/S241901
4572	222341120	222367804	26684	/s/S241902
4573	222368256	222387231	18975	/s/S241903
4574	222387712	222414082	26370	/s/S241904
4575	222414336	222437614	23278	/s/S241905
4576	222437888	222457489	19601	/s/S241906
4577	222457856	222470047	12191	/s/S241907
4578	222470144	222485917	15773	/s/S241908
4579	222486016	222498727	12711	/s/S241909
4580	222498816	222506771	7955	/s/S241910
4581	222507008	222519816	12808	/s/S241911
4582	222520320	222532786	12466	/s/S241912
4583	222533120	222542416	9296	/s/S241913
4584	222542848	222554640	11792	/s/S241914
4585	222555136	222579065	23929	/s/S242001
4586	222579200	222596468	17268	/s/S242002
4587	222596608	222615007	18399	/s/S242003
4588	222615040	222634562	19522	/s/S242004
4589	222635008	222643679	8671	/s/S242005
4590	222643712	222656646	12934	/s/S242006
4591	222657024	222665050	8026	/s/S242007
4592	222665216	222685239	20023	/s/S242008
4593	222685696	222705275	19579	/s/S242009
4594	222705664	222734078	28414	/s/S242010
4595	222734336	222767516	33180	/s/S242011
4596	222767616	222780639	13023	/s/S242012
4597	222780928	222786798	5870	/s/S242013
4598	222787072	222821173	34101	/s/S242014
4599	222821376	222828787	7411	/s/S242015
4600	222829056	222831197	2141	/s/S242016
4601	222831616	222859407	27791	/s/S242017
4602	222859776	222890091	30315	/s/S242018
4603	222890496	222926102	35606	/s/S242019
4604	222926336	222946902	20566	/s/S242020
4605	222947328	222964140	16812	/s/S242021
4606	222964224	222965793	1569	/s/S242022
4607	222966272	222982644	16372	/s/S242023
4608	222982656	222984883	2227	/s/SE_FCS_046_1.ahx
4609	222985216	222987124	1908	/s/SE_FCS_052_1.ahx
4610	222987264	223010470	23206	/s/SE_FCS_151_1.ahx
4611	223010816	223042971	32155	/s/SE_FCS_151_2.ahx
4612	223043072	223068600	25528	/s/SE_FCS_166_1.ahx
4613	223068672	223094229	25557	/s/SE_FCS_166_2.ahx
4614	223094272	223118001	23729	/s/SE_FCS_166_3.ahx
4615	223383552	244530112	21146560	/s/sound_data.sdat
4616	244530176	244535416	5240	/s/vbp_pack.wpd
4617	223118336	223118356	20	/s/lvd/C0101.lvd
4618	223118848	223118872	24	/s/lvd/C0102.lvd
4619	223119360	223119380	20	/s/lvd/C0103.lvd
4620	223119872	223119904	32	/s/lvd/C0104.lvd
4621	223120384	223120412	28	/s/lvd/C0201.lvd
4622	223120896	223120940	44	/s/lvd/C0202.lvd
4623	223121408	223121432	24	/s/lvd/C0204.lvd
4624	223121920	223121944	24	/s/lvd/C0205.lvd
4625	223122432	223122452	20	/s/lvd/C0301.lvd
4626	223122944	223122968	24	/s/lvd/C0302.lvd
4627	223123456	223123480	24	/s/lvd/C0303.lvd
4628	223123968	223124000	32	/s/lvd/C0304.lvd
4629	223124480	223124496	16	/s/lvd/C0401.lvd
4630	223124992	223125004	12	/s/lvd/C0402.lvd
4631	223125504	223125532	28	/s/lvd/C0403.lvd
4632	223126016	223126036	20	/s/lvd/C0404.lvd
4633	223126528	223126548	20	/s/lvd/C0405.lvd
4634	223127040	223127068	28	/s/lvd/C0501.lvd
4635	223127552	223127568	16	/s/lvd/C0502.lvd
4636	223128064	223128092	28	/s/lvd/C0503.lvd
4637	223128576	223128600	24	/s/lvd/C0504.lvd
4638	223129088	223129112	24	/s/lvd/C0601.lvd
4639	223129600	223129624	24	/s/lvd/C0602.lvd
4640	223130112	223130128	16	/s/lvd/C0603.lvd
4641	223130624	223130644	20	/s/lvd/C0604.lvd
4642	223131136	223131152	16	/s/lvd/C0605.lvd
4643	223131648	223131672	24	/s/lvd/C0606.lvd
4644	223132160	223132176	16	/s/lvd/C0701.lvd
4645	223132672	223132712	40	/s/lvd/C0702.lvd
4646	223133184	223133204	20	/s/lvd/C0704.lvd
4647	223133696	223133720	24	/s/lvd/C0705.lvd
4648	223134208	223134220	12	/s/lvd/C0801.lvd
4649	223134720	223134728	8	/s/lvd/C0802.lvd
4650	223135232	223135244	12	/s/lvd/C0803.lvd
4651	223135744	223135780	36	/s/lvd/C0804.lvd
4652	223136256	223136268	12	/s/lvd/C0806.lvd
4653	223136768	223136796	28	/s/lvd/C0901.lvd
4654	223137280	223137308	28	/s/lvd/C0902.lvd
4655	223137792	223137832	40	/s/lvd/C0903.lvd
4656	223138304	223138328	24	/s/lvd/C0904.lvd
4657	223138816	223138844	28	/s/lvd/C0905.lvd
4658	223139328	223139352	24	/s/lvd/C0906.lvd
4659	223139840	223139856	16	/s/lvd/C0907.lvd
4660	223140352	223140376	24	/s/lvd/C0908.lvd
4661	223140864	223140880	16	/s/lvd/C1001.lvd
4662	223141376	223141408	32	/s/lvd/C1002.lvd
4663	223141888	223141908	20	/s/lvd/C1003.lvd
4664	223142400	223142420	20	/s/lvd/C1004.lvd
4665	223142912	223142936	24	/s/lvd/C1005.lvd
4666	223143424	223143444	20	/s/lvd/C1101.lvd
4667	223143936	223143944	8	/s/lvd/C1102.lvd
4668	223144448	223144468	20	/s/lvd/C1103.lvd
4669	223144960	223144988	28	/s/lvd/C1104.lvd
4670	223145472	223145504	32	/s/lvd/C1105.lvd
4671	223145984	223145996	12	/s/lvd/C1106.lvd
4672	223146496	223146528	32	/s/lvd/C1107.lvd
4673	223147008	223147024	16	/s/lvd/C1201.lvd
4674	223147520	223147536	16	/s/lvd/C1202.lvd
4675	223148032	223148048	16	/s/lvd/C1203.lvd
4676	223148544	223148564	20	/s/lvd/C1204.lvd
4677	223149056	223149080	24	/s/lvd/C1205.lvd
4678	223149568	223149580	12	/s/lvd/C1206.lvd
4679	223150080	223150108	28	/s/lvd/C1207.lvd
4680	223150592	223150620	28	/s/lvd/C1208.lvd
4681	223151104	223151132	28	/s/lvd/C1209.lvd
4682	223151616	223151636	20	/s/lvd/C1301.lvd
4683	223152128	223152136	8	/s/lvd/C1302.lvd
4684	223152640	223152676	36	/s/lvd/C1303.lvd
4685	223153152	223153180	28	/s/lvd/C1304.lvd
4686	223153664	223153680	16	/s/lvd/C1305.lvd
4687	223154176	223154204	28	/s/lvd/C1306.lvd
4688	223154688	223154724	36	/s/lvd/C1401.lvd
4689	223155200	223155224	24	/s/lvd/C1402.lvd
4690	223155712	223155728	16	/s/lvd/C1403.lvd
4691	223156224	223156252	28	/s/lvd/C1403b.lvd
4692	223156736	223156744	8	/s/lvd/C1404.lvd
4693	223157248	223157268	20	/s/lvd/C1405.lvd
4694	223157760	223157772	12	/s/lvd/C1406.lvd
4695	223158272	223158296	24	/s/lvd/C1407.lvd
4696	223158784	223158796	12	/s/lvd/C1408.lvd
4697	223159296	223159312	16	/s/lvd/C1501.lvd
4698	223159808	223159828	20	/s/lvd/C1502.lvd
4699	223160320	223160348	28	/s/lvd/C1503.lvd
4700	223160832	223160860	28	/s/lvd/C1504.lvd
4701	223161344	223161380	36	/s/lvd/C1505.lvd
4702	223161856	223161876	20	/s/lvd/C1506.lvd
4703	223162368	223162396	28	/s/lvd/C1507.lvd
4704	223162880	223162900	20	/s/lvd/C1601.lvd
4705	223163392	223163420	28	/s/lvd/C1602.lvd
4706	223163904	223163924	20	/s/lvd/C1603.lvd
4707	223164416	223164448	32	/s/lvd/C1604.lvd
4708	223164928	223164936	8	/s/lvd/C1605.lvd
